SAMPID	SMTSD	IndidualID
GTEX-1N2EE-1026-SM-EXUS8	Prostate	1N2EE
GTEX-1N2EE-1526-SM-DTXE9	Adipose - Visceral (Omentum)	1N2EE
GTEX-1N2EE-2126-SM-E8VNN	Breast - Mammary Tissue	1N2EE
GTEX-1N2EE-2426-SM-EXOIO	Esophagus - Mucosa	1N2EE
GTEX-1N2EE-2926-SM-DPRYC	Pituitary	1N2EE
GTEX-1N2EF-0005-SM-CXZIL	Whole Blood	1N2EF
GTEX-1N2EF-0226-SM-EYYXB	Skin - Sun Exposed (Lower leg)	1N2EF
GTEX-1N2EF-0326-SM-EYYXC	Artery - Tibial	1N2EF
GTEX-1N2EF-0526-SM-E76OK	Muscle - Skeletal	1N2EF
GTEX-1N2EF-0626-SM-E9J32	Adipose - Subcutaneous	1N2EF
GTEX-1N2EF-0926-SM-E8VNW	Adipose - Visceral (Omentum)	1N2EF
GTEX-1N2EF-1426-SM-EXUSH	Kidney - Cortex	1N2EF
GTEX-1N2EF-1526-SM-EXOIY	Spleen	1N2EF
GTEX-1N2EF-1726-SM-EXUSI	Colon - Sigmoid	1N2EF
GTEX-1N2EF-1926-SM-DTX8M	Colon - Transverse	1N2EF
GTEX-1N2EF-2126-SM-DPRYL	Pancreas	1N2EF
GTEX-1N2EF-2226-SM-E9J33	Breast - Mammary Tissue	1N2EF
GTEX-1N2EF-2326-SM-DTXEE	Esophagus - Gastroesophageal Junction	1N2EF
GTEX-1N2EF-2826-SM-E6CQF	Heart - Left Ventricle	1N2EF
GTEX-1N2EF-3026-SM-E6CRJ	Pituitary	1N2EF
GTEX-1N5O9-0006-SM-DKPPS	Whole Blood	1N5O9
GTEX-1N5O9-0526-SM-E8VNB	Artery - Tibial	1N5O9
GTEX-1N5O9-0926-SM-E9J3C	Skin - Not Sun Exposed (Suprapubic)	1N5O9
GTEX-1N5O9-1026-SM-DTX8Y	Thyroid	1N5O9
GTEX-1N5O9-1126-SM-DTXEQ	Breast - Mammary Tissue	1N5O9
GTEX-1N5O9-2026-SM-DTXA6	Esophagus - Muscularis	1N5O9
GTEX-1N5O9-2226-SM-E8VMN	Esophagus - Gastroesophageal Junction	1N5O9
GTEX-1N5O9-2726-SM-E76QH	Colon - Transverse	1N5O9
GTEX-1N5O9-2826-SM-E6CQI	Pituitary	1N5O9
GTEX-1N5O9-2926-SM-EXUSN	Brain - Cortex	1N5O9
GTEX-1NHNU-0005-SM-DKPP3	Whole Blood	1NHNU
GTEX-1NHNU-0626-SM-E6CP1	Heart - Atrial Appendage	1NHNU
GTEX-1NHNU-0926-SM-E9J2T	Breast - Mammary Tissue	1NHNU
GTEX-1NHNU-1026-SM-E9J2A	Skin - Sun Exposed (Lower leg)	1NHNU
GTEX-1NHNU-1126-SM-E9J2C	Adipose - Subcutaneous	1NHNU
GTEX-1NHNU-1226-SM-DTX8I	Muscle - Skeletal	1NHNU
GTEX-1NHNU-1326-SM-E9J2D	Artery - Tibial	1NHNU
GTEX-1NHNU-1426-SM-E8VMC	Nerve - Tibial	1NHNU
GTEX-1NHNU-1526-SM-E6CP2	Testis	1NHNU
GTEX-1NHNU-1726-SM-E76R1	Esophagus - Gastroesophageal Junction	1NHNU
GTEX-1NHNU-2326-SM-E6CQE	Colon - Transverse	1NHNU
GTEX-1NSGN-0005-SM-DKPPX	Whole Blood	1NSGN
GTEX-1NSGN-0526-SM-E9J34	Artery - Tibial	1NSGN
GTEX-1NSGN-0626-SM-E9J35	Minor Salivary Gland	1NSGN
GTEX-1NSGN-0726-SM-DTXEF	Skin - Not Sun Exposed (Suprapubic)	1NSGN
GTEX-1NSGN-1126-SM-EXUR3	Artery - Aorta	1NSGN
GTEX-1NSGN-1226-SM-E76OL	Heart - Atrial Appendage	1NSGN
GTEX-1NSGN-1626-SM-EXOJF	Lung	1NSGN
GTEX-1NSGN-1726-SM-EXOJG	Pancreas	1NSGN
GTEX-1NSGN-1826-SM-EXOJH	Esophagus - Gastroesophageal Junction	1NSGN
GTEX-1NSGN-1926-SM-E9J36	Stomach	1NSGN
GTEX-1NSGN-2026-SM-DPRYM	Esophagus - Mucosa	1NSGN
GTEX-1NSGN-2126-SM-DPRYN	Small Intestine - Terminal Ileum	1NSGN
GTEX-1NSGN-2226-SM-E6CQG	Esophagus - Muscularis	1NSGN
GTEX-1NSGN-2326-SM-E9U5X	Colon - Transverse	1NSGN
GTEX-1NUQO-0005-SM-DKPP2	Whole Blood	1NUQO
GTEX-1NUQO-0326-SM-DTXDK	Artery - Tibial	1NUQO
GTEX-1NUQO-0626-SM-E6CQT	Adrenal Gland	1NUQO
GTEX-1NUQO-0726-SM-E9J3K	Muscle - Skeletal	1NUQO
GTEX-1NUQO-0826-SM-DPS16	Pancreas	1NUQO
GTEX-1NUQO-0926-SM-DTXEX	Thyroid	1NUQO
GTEX-1NUQO-1126-SM-DTX98	Esophagus - Mucosa	1NUQO
GTEX-1NUQO-1226-SM-E76PK	Esophagus - Muscularis	1NUQO
GTEX-1NUQO-1826-SM-E6CQU	Vagina	1NUQO
GTEX-1NUQO-2226-SM-E9U68	Breast - Mammary Tissue	1NUQO
GTEX-1NV5F-0226-SM-E8VNY	Skin - Sun Exposed (Lower leg)	1NV5F
GTEX-1NV5F-0626-SM-DTXEG	Skin - Not Sun Exposed (Suprapubic)	1NV5F
GTEX-1NV5F-0726-SM-DTXEH	Thyroid	1NV5F
GTEX-1NV5F-0926-SM-DTX8N	Lung	1NV5F
GTEX-1NV5F-1726-SM-EXOIZ	Uterus	1NV5F
GTEX-1NV5F-2226-SM-DTX8O	Colon - Transverse	1NV5F
GTEX-1NV5F-2526-SM-EXUSK	Adipose - Visceral (Omentum)	1NV5F
GTEX-1NV5F-3026-SM-E9U5U	Pituitary	1NV5F
GTEX-1NV5F-3226-SM-EXUSL	Brain - Cortex	1NV5F
GTEX-1NV8Z-0005-SM-DKPQ3	Whole Blood	1NV8Z
GTEX-1NV8Z-1426-SM-DTX91	Esophagus - Muscularis	1NV8Z
GTEX-1NV8Z-1526-SM-DTX8X	Heart - Left Ventricle	1NV8Z
GTEX-1NV8Z-1626-SM-DPRYT	Liver	1NV8Z
GTEX-1NV8Z-2026-SM-E8VMD	Esophagus - Gastroesophageal Junction	1NV8Z
GTEX-1NV8Z-2226-SM-EXOJ2	Kidney - Cortex	1NV8Z
GTEX-1NV8Z-2826-SM-E8VME	Breast - Mammary Tissue	1NV8Z
GTEX-1NV8Z-2926-SM-DPRYS	Pituitary	1NV8Z
GTEX-1NV8Z-3026-SM-DTX8Z	Brain - Cerebellum	1NV8Z
GTEX-1NV8Z-3126-SM-E76R3	Brain - Cortex	1NV8Z
GTEX-1O97I-0005-SM-DKPPY	Whole Blood	1O97I
GTEX-1O97I-0326-SM-EYYX7	Skin - Sun Exposed (Lower leg)	1O97I
GTEX-1O97I-0826-SM-E8VNE	Heart - Left Ventricle	1O97I
GTEX-1O97I-1026-SM-E76PI	Thyroid	1O97I
GTEX-1O97I-1726-SM-EXOIP	Pancreas	1O97I
GTEX-1O97I-1826-SM-EXUS9	Esophagus - Gastroesophageal Junction	1O97I
GTEX-1O97I-2426-SM-DPRZ2	Testis	1O97I
GTEX-1O9I2-0005-SM-DKPQ1	Whole Blood	1O9I2
GTEX-1O9I2-0226-SM-EYYXD	Skin - Not Sun Exposed (Suprapubic)	1O9I2
GTEX-1O9I2-0426-SM-E76PY	Artery - Tibial	1O9I2
GTEX-1O9I2-0526-SM-EYYXI	Muscle - Skeletal	1O9I2
GTEX-1O9I2-1126-SM-DTXEA	Heart - Left Ventricle	1O9I2
GTEX-1O9I2-1226-SM-E6CQC	Thyroid	1O9I2
GTEX-1O9I2-1326-SM-E6CQD	Adipose - Visceral (Omentum)	1O9I2
GTEX-1O9I2-2926-SM-DPRYD	Pituitary	1O9I2
GTEX-1O9I2-3026-SM-E76PX	Brain - Cortex	1O9I2
GTEX-1OFPY-0005-SM-DKPPZ	Whole Blood	1OFPY
GTEX-1OFPY-0126-SM-EXOJ3	Spleen	1OFPY
GTEX-1OFPY-0626-SM-EXOJ4	Pancreas	1OFPY
GTEX-1OFPY-0826-SM-DTX8P	Adipose - Visceral (Omentum)	1OFPY
GTEX-1OFPY-0926-SM-DTX8Q	Heart - Atrial Appendage	1OFPY
GTEX-1OFPY-1026-SM-EXUSO	Heart - Left Ventricle	1OFPY
GTEX-1OFPY-1126-SM-E8VNV	Artery - Coronary	1OFPY
GTEX-1OFPY-1226-SM-E76OM	Colon - Sigmoid	1OFPY
GTEX-1OFPY-1326-SM-E76ON	Esophagus - Gastroesophageal Junction	1OFPY
GTEX-1OFPY-1426-SM-DTXEI	Esophagus - Muscularis	1OFPY
GTEX-1OFPY-1526-SM-DTX8R	Thyroid	1OFPY
GTEX-1OFPY-2126-SM-EXUSP	Artery - Tibial	1OFPY
GTEX-1OFPY-2226-SM-E76OO	Nerve - Tibial	1OFPY
GTEX-1OFPY-2326-SM-E8VNU	Adipose - Subcutaneous	1OFPY
GTEX-1OFPY-2426-SM-DTXEJ	Skin - Sun Exposed (Lower leg)	1OFPY
GTEX-1OFPY-2526-SM-DTXEK	Muscle - Skeletal	1OFPY
GTEX-1OJC3-0006-SM-DKPP1	Whole Blood	1OJC3
GTEX-1OJC3-0126-SM-E76QX	Skin - Sun Exposed (Lower leg)	1OJC3
GTEX-1OJC3-0526-SM-E8VMF	Artery - Tibial	1OJC3
GTEX-1OJC3-0626-SM-E8VMO	Thyroid	1OJC3
GTEX-1OJC3-0726-SM-DTX92	Lung	1OJC3
GTEX-1OJC3-0826-SM-DPRYU	Esophagus - Mucosa	1OJC3
GTEX-1OJC3-0926-SM-E6CQJ	Esophagus - Muscularis	1OJC3
GTEX-1OJC3-1026-SM-E6CQK	Minor Salivary Gland	1OJC3
GTEX-1OJC3-1226-SM-DTXER	Skin - Not Sun Exposed (Suprapubic)	1OJC3
GTEX-1OJC3-1326-SM-E9J3D	Adipose - Visceral (Omentum)	1OJC3
GTEX-1OJC3-1626-SM-E9U65	Small Intestine - Terminal Ileum	1OJC3
GTEX-1OJC3-1826-SM-DTX93	Colon - Sigmoid	1OJC3
GTEX-1OJC3-1926-SM-DPRYV	Prostate	1OJC3
GTEX-1OJC4-0005-SM-DKPQ4	Whole Blood	1OJC4
GTEX-1OJC4-0011-R6a-SM-EXOIM	Brain - Nucleus accumbens (basal ganglia)	1OJC4
GTEX-1OJC4-0011-R7a-SM-EYYX4	Brain - Putamen (basal ganglia)	1OJC4
GTEX-1OJC4-0011-R9a-SM-EZ6N1	Brain - Spinal cord (cervical c-1)	1OJC4
GTEX-1OJC4-0126-SM-E9J2E	Skin - Sun Exposed (Lower leg)	1OJC4
GTEX-1OJC4-0226-SM-E9J4U	Nerve - Tibial	1OJC4
GTEX-1OJC4-0526-SM-E6CQV	Thyroid	1OJC4
GTEX-1OJC4-0626-SM-DTXEY	Lung	1OJC4
GTEX-1OJC4-1726-SM-EXUSV	Adipose - Subcutaneous	1OJC4
GTEX-1OJC4-2026-SM-E6CQW	Ovary	1OJC4
GTEX-1OJC4-2326-SM-DTXA5	Kidney - Cortex	1OJC4
GTEX-1OJC4-2726-SM-E76PJ	Skin - Not Sun Exposed (Suprapubic)	1OJC4
GTEX-1OJC4-2826-SM-E6CQX	Brain - Cortex	1OJC4
GTEX-1OJC4-3026-SM-EXOJJ	Pituitary	1OJC4
GTEX-1OJC4-3126-SM-EXOJK	Minor Salivary Gland	1OJC4
GTEX-1OKEX-0006-SM-DKPQ2	Whole Blood	1OKEX
GTEX-1OKEX-0626-SM-E76PZ	Artery - Coronary	1OKEX
GTEX-1OKEX-0726-SM-DPRYE	Heart - Left Ventricle	1OKEX
GTEX-1OKEX-0826-SM-E9J2B	Breast - Mammary Tissue	1OKEX
GTEX-1OKEX-0926-SM-E8VNJ	Adipose - Visceral (Omentum)	1OKEX
GTEX-1OKEX-1126-SM-DTXEB	Small Intestine - Terminal Ileum	1OKEX
GTEX-1OKEX-1226-SM-DTXEC	Colon - Transverse	1OKEX
GTEX-1OKEX-1326-SM-E9J2U	Esophagus - Mucosa	1OKEX
GTEX-1OKEX-1426-SM-E6CP3	Esophagus - Muscularis	1OKEX
GTEX-1OKEX-1726-SM-E9U4F	Pancreas	1OKEX
GTEX-1OKEX-1826-SM-DTX8J	Prostate	1OKEX
GTEX-1OKEX-1926-SM-E6CP7	Testis	1OKEX
GTEX-1P4AB-0005-SM-CY8GM	Whole Blood	1P4AB
GTEX-1P4AB-0326-SM-EXUT3	Muscle - Skeletal	1P4AB
GTEX-1P4AB-0926-SM-E76PV	Heart - Atrial Appendage	1P4AB
GTEX-1P4AB-1026-SM-DTXES	Lung	1P4AB
GTEX-1P4AB-1126-SM-DTX94	Thyroid	1P4AB
GTEX-1P4AB-1226-SM-DTXET	Adipose - Visceral (Omentum)	1P4AB
GTEX-1P4AB-1826-SM-E76PU	Breast - Mammary Tissue	1P4AB
GTEX-1P4AB-1926-SM-E6CQL	Prostate	1P4AB
GTEX-1P4AB-2626-SM-DTXEU	Colon - Sigmoid	1P4AB
GTEX-1P4AB-2926-SM-EXOJR	Minor Salivary Gland	1P4AB
GTEX-1P4AB-3026-SM-EXOJS	Brain - Cerebellum	1P4AB
GTEX-1PBJI-0005-SM-CJI1Y	Whole Blood	1PBJI
GTEX-1PBJI-0426-SM-E8VNM	Adipose - Subcutaneous	1PBJI
GTEX-1PBJI-0526-SM-E8VNK	Skin - Sun Exposed (Lower leg)	1PBJI
GTEX-1PBJI-0726-SM-EXUSQ	Thyroid	1PBJI
GTEX-1PBJI-1326-SM-E9J2V	Adipose - Visceral (Omentum)	1PBJI
GTEX-1PBJI-2026-SM-DPRYF	Ovary	1PBJI
GTEX-1PBJI-2126-SM-DPRYG	Pancreas	1PBJI
GTEX-1PBJI-2326-SM-E6CP6	Uterus	1PBJI
GTEX-1PBJI-2526-SM-E6CP4	Colon - Sigmoid	1PBJI
GTEX-1PBJI-2726-SM-E6CP5	Pituitary	1PBJI
GTEX-1PBJJ-0005-SM-CKZND	Whole Blood	1PBJJ
GTEX-1PBJJ-0326-SM-E8VNT	Muscle - Skeletal	1PBJJ
GTEX-1PBJJ-0426-SM-E8VNP	Nerve - Tibial	1PBJJ
GTEX-1PBJJ-0626-SM-DPRYO	Liver	1PBJJ
GTEX-1PBJJ-1026-SM-E76OS	Skin - Not Sun Exposed (Suprapubic)	1PBJJ
GTEX-1PBJJ-1926-SM-DTX8T	Thyroid	1PBJJ
GTEX-1PBJJ-2026-SM-DTX8U	Colon - Sigmoid	1PBJJ
GTEX-1PDJ9-0006-SM-CY8GN	Whole Blood	1PDJ9
GTEX-1PDJ9-0226-SM-DPRYX	Spleen	1PDJ9
GTEX-1PDJ9-0326-SM-DTX95	Skin - Sun Exposed (Lower leg)	1PDJ9
GTEX-1PDJ9-0426-SM-E9J3E	Adipose - Subcutaneous	1PDJ9
GTEX-1PDJ9-0526-SM-DTXDL	Muscle - Skeletal	1PDJ9
GTEX-1PDJ9-0726-SM-E8VMH	Nerve - Tibial	1PDJ9
GTEX-1PDJ9-0826-SM-E76PS	Thyroid	1PDJ9
GTEX-1PDJ9-0926-SM-E8VOS	Artery - Aorta	1PDJ9
GTEX-1PDJ9-1126-SM-EXUSW	Breast - Mammary Tissue	1PDJ9
GTEX-1PDJ9-1226-SM-EXUSX	Skin - Not Sun Exposed (Suprapubic)	1PDJ9
GTEX-1PDJ9-1426-SM-DPRYW	Testis	1PDJ9
GTEX-1PDJ9-1526-SM-DTXEV	Esophagus - Gastroesophageal Junction	1PDJ9
GTEX-1PDJ9-1726-SM-E8VMG	Esophagus - Muscularis	1PDJ9
GTEX-1PDJ9-1826-SM-E9U66	Small Intestine - Terminal Ileum	1PDJ9
GTEX-1PDJ9-2026-SM-E76PT	Colon - Sigmoid	1PDJ9
GTEX-1PFEY-0005-SM-CY8GO	Whole Blood	1PFEY
GTEX-1PFEY-0226-SM-EVR3M	Thyroid	1PFEY
GTEX-1PFEY-0526-SM-E76PG	Artery - Aorta	1PFEY
GTEX-1PFEY-0626-SM-E76PH	Prostate	1PFEY
GTEX-1PFEY-0726-SM-E76PO	Adipose - Visceral (Omentum)	1PFEY
GTEX-1PFEY-0826-SM-E9U6A	Esophagus - Mucosa	1PFEY
GTEX-1PFEY-1026-SM-DTXEZ	Esophagus - Gastroesophageal Junction	1PFEY
GTEX-1PFEY-1126-SM-DPRZ3	Pancreas	1PFEY
GTEX-1PFEY-1426-SM-E9U6U	Colon - Transverse	1PFEY
GTEX-1PFEY-1526-SM-E76PP	Skin - Sun Exposed (Lower leg)	1PFEY
GTEX-1PFEY-1626-SM-E9J3M	Adipose - Subcutaneous	1PFEY
GTEX-1PFEY-1726-SM-DPRZ4	Colon - Sigmoid	1PFEY
GTEX-1PIEJ-0005-SM-DLZQL	Whole Blood	1PIEJ
GTEX-1PIEJ-0326-SM-EVYB5	Muscle - Skeletal	1PIEJ
GTEX-1PIEJ-0626-SM-DTX99	Minor Salivary Gland	1PIEJ
GTEX-1PIEJ-1026-SM-DTXEW	Esophagus - Gastroesophageal Junction	1PIEJ
GTEX-1PIEJ-1326-SM-EWRMM	Esophagus - Muscularis	1PIEJ
GTEX-1PIEJ-1526-SM-E6CP8	Small Intestine - Terminal Ileum	1PIEJ
GTEX-1PIEJ-1626-SM-E6CP9	Ovary	1PIEJ
GTEX-1PIEJ-1726-SM-EVYB6	Uterus	1PIEJ
GTEX-1PIEJ-1826-SM-EWRMN	Colon - Sigmoid	1PIEJ
GTEX-1PIEJ-1926-SM-EVYB7	Vagina	1PIEJ
GTEX-1PIEJ-2026-SM-E6CPA	Colon - Transverse	1PIEJ
GTEX-1PIGE-0005-SM-DLZQM	Whole Blood	1PIGE
GTEX-1PIGE-0126-SM-EVYBJ	Skin - Sun Exposed (Lower leg)	1PIGE
GTEX-1PIGE-0226-SM-E76OT	Muscle - Skeletal	1PIGE
GTEX-1PIGE-0326-SM-E8VNQ	Nerve - Tibial	1PIGE
GTEX-1PIGE-0426-SM-E9J3P	Artery - Tibial	1PIGE
GTEX-1PIGE-0526-SM-DTXFA	Adipose - Subcutaneous	1PIGE
GTEX-1PIGE-0726-SM-DPRZD	Thyroid	1PIGE
GTEX-1PIGE-0826-SM-DTXFB	Esophagus - Gastroesophageal Junction	1PIGE
GTEX-1PIGE-0926-SM-E9U5Z	Esophagus - Mucosa	1PIGE
GTEX-1PIGE-1026-SM-EWRMU	Esophagus - Muscularis	1PIGE
GTEX-1PIGE-1126-SM-EWRMV	Stomach	1PIGE
GTEX-1PIGE-1226-SM-EVR3Q	Adipose - Visceral (Omentum)	1PIGE
GTEX-1PIGE-1426-SM-E9U61	Colon - Transverse	1PIGE
GTEX-1PIGE-1526-SM-DTXFC	Colon - Sigmoid	1PIGE
GTEX-1PIGE-1626-SM-DPRZE	Testis	1PIGE
GTEX-1PIGE-1726-SM-E6CQH	Prostate	1PIGE
GTEX-1PIGE-1826-SM-E8VOU	Skin - Not Sun Exposed (Suprapubic)	1PIGE
GTEX-1PIIG-0006-SM-DLZQF	Whole Blood	1PIIG
GTEX-1PIIG-0126-SM-E9J46	Muscle - Skeletal	1PIIG
GTEX-1PIIG-0226-SM-EWRN6	Skin - Sun Exposed (Lower leg)	1PIIG
GTEX-1PIIG-0326-SM-EVYBV	Adipose - Subcutaneous	1PIIG
GTEX-1PIIG-0526-SM-E6CQM	Testis	1PIIG
GTEX-1PIIG-0626-SM-E8VMI	Artery - Tibial	1PIIG
GTEX-1PIIG-0726-SM-E9J2I	Nerve - Tibial	1PIIG
GTEX-1PIIG-0926-SM-E6CQN	Esophagus - Muscularis	1PIIG
GTEX-1PIIG-1226-SM-EXOIQ	Spleen	1PIIG
GTEX-1PIIG-1326-SM-EXOIR	Liver	1PIIG
GTEX-1PIIG-1426-SM-EXOIS	Adrenal Gland	1PIIG
GTEX-1PIIG-1826-SM-DTX7N	Lung	1PIIG
GTEX-1PIIG-2026-SM-EVR43	Thyroid	1PIIG
GTEX-1PIIG-2126-SM-EXUSD	Colon - Sigmoid	1PIIG
GTEX-1PIIG-2326-SM-DTXFR	Skin - Not Sun Exposed (Suprapubic)	1PIIG
GTEX-1PIIG-2626-SM-E9U67	Pituitary	1PIIG
GTEX-1PIIG-2726-SM-E76PQ	Brain - Cortex	1PIIG
GTEX-1PIIG-2826-SM-DTX7O	Brain - Cerebellum	1PIIG
GTEX-1POEN-0005-SM-DLZQN	Whole Blood	1POEN
GTEX-1POEN-0126-SM-EYYXJ	Skin - Sun Exposed (Lower leg)	1POEN
GTEX-1POEN-0226-SM-EYYXE	Adipose - Subcutaneous	1POEN
GTEX-1POEN-0326-SM-EYYWB	Nerve - Tibial	1POEN
GTEX-1POEN-0526-SM-EVYC1	Artery - Tibial	1POEN
GTEX-1POEN-0626-SM-EVR4B	Heart - Left Ventricle	1POEN
GTEX-1POEN-0726-SM-DTXDU	Heart - Atrial Appendage	1POEN
GTEX-1POEN-0926-SM-DTX88	Breast - Mammary Tissue	1POEN
GTEX-1POEN-1026-SM-E8VNF	Artery - Aorta	1POEN
GTEX-1POEN-1626-SM-EVYC2	Adipose - Visceral (Omentum)	1POEN
GTEX-1POEN-2026-SM-E6CRL	Colon - Transverse	1POEN
GTEX-1POEN-2226-SM-DPRXV	Minor Salivary Gland	1POEN
GTEX-1POEN-2326-SM-E9J2L	Skin - Not Sun Exposed (Suprapubic)	1POEN
GTEX-1POEN-2726-SM-E9U6B	Brain - Cerebellum	1POEN
GTEX-1POEN-2826-SM-DPRZP	Pituitary	1POEN
GTEX-1PPGY-0326-SM-DTXFD	Adipose - Subcutaneous	1PPGY
GTEX-1PPGY-0426-SM-DTXFE	Muscle - Skeletal	1PPGY
GTEX-1PPGY-0526-SM-E9J3Q	Nerve - Tibial	1PPGY
GTEX-1PPGY-0726-SM-EXOJ7	Testis	1PPGY
GTEX-1PPGY-0926-SM-DTXFF	Heart - Atrial Appendage	1PPGY
GTEX-1PPGY-1126-SM-E76OU	Heart - Left Ventricle	1PPGY
GTEX-1PPGY-1226-SM-E76OV	Esophagus - Gastroesophageal Junction	1PPGY
GTEX-1PPGY-1426-SM-EVR3R	Thyroid	1PPGY
GTEX-1PPGY-1526-SM-EVYBK	Breast - Mammary Tissue	1PPGY
GTEX-1PPGY-1626-SM-EVYBL	Skin - Not Sun Exposed (Suprapubic)	1PPGY
GTEX-1PPGY-1726-SM-EVR3S	Esophagus - Mucosa	1PPGY
GTEX-1PPGY-1826-SM-EXOJ8	Lung	1PPGY
GTEX-1PPGY-2826-SM-DTX9H	Colon - Transverse	1PPGY
GTEX-1PPGY-2926-SM-DPRZF	Pituitary	1PPGY
GTEX-1PPGY-3126-SM-EXUSR	Brain - Cortex	1PPGY
GTEX-1PPH6-0005-SM-DLZQP	Whole Blood	1PPH6
GTEX-1PPH7-0005-SM-CKZNE	Whole Blood	1PPH7
GTEX-1PPH7-0126-SM-E6CPB	Spleen	1PPH7
GTEX-1PPH7-0226-SM-E76Q1	Lung	1PPH7
GTEX-1PPH7-0826-SM-E8VNX	Breast - Mammary Tissue	1PPH7
GTEX-1PPH7-1126-SM-DTX9A	Skin - Not Sun Exposed (Suprapubic)	1PPH7
GTEX-1PPH7-2026-SM-E9J3N	Heart - Left Ventricle	1PPH7
GTEX-1PPH7-2326-SM-EVYB8	Skin - Sun Exposed (Lower leg)	1PPH7
GTEX-1PPH7-2526-SM-E76OJ	Muscle - Skeletal	1PPH7
GTEX-1PPH7-2726-SM-EVYB9	Artery - Tibial	1PPH7
GTEX-1PPH8-0006-SM-CY8GS	Whole Blood	1PPH8
GTEX-1PPH8-0126-SM-EWRN8	Skin - Not Sun Exposed (Suprapubic)	1PPH8
GTEX-1PPH8-0226-SM-E8VND	Skin - Sun Exposed (Lower leg)	1PPH8
GTEX-1PPH8-0326-SM-E76PR	Muscle - Skeletal	1PPH8
GTEX-1PPH8-0526-SM-E9J2J	Artery - Tibial	1PPH8
GTEX-1PPH8-0626-SM-EWRN9	Adipose - Subcutaneous	1PPH8
GTEX-1PPH8-0826-SM-DTX9T	Adrenal Gland	1PPH8
GTEX-1PPH8-0926-SM-DTX9U	Thyroid	1PPH8
GTEX-1PPH8-1026-SM-DPRXN	Adipose - Visceral (Omentum)	1PPH8
GTEX-1PPH8-1226-SM-DPRXO	Testis	1PPH8
GTEX-1PPH8-1326-SM-DTXFO	Stomach	1PPH8
GTEX-1PPH8-1426-SM-DTXA3	Prostate	1PPH8
GTEX-1PPH8-1526-SM-E6CQO	Minor Salivary Gland	1PPH8
GTEX-1PPH8-1626-SM-E6CQP	Esophagus - Mucosa	1PPH8
GTEX-1PPH8-1826-SM-EVR44	Esophagus - Muscularis	1PPH8
GTEX-1PPH8-1926-SM-DTXDN	Esophagus - Gastroesophageal Junction	1PPH8
GTEX-1PPH8-2026-SM-DTX7P	Colon - Transverse	1PPH8
GTEX-1PPH8-2226-SM-EWRN7	Colon - Sigmoid	1PPH8
GTEX-1PPH8-2326-SM-EAZ48	Pancreas	1PPH8
GTEX-1PWST-0005-SM-DLZQC	Whole Blood	1PWST
GTEX-1PWST-0226-SM-E76QJ	Skin - Sun Exposed (Lower leg)	1PWST
GTEX-1PWST-0326-SM-EAZ42	Adipose - Subcutaneous	1PWST
GTEX-1PWST-0426-SM-E76QV	Muscle - Skeletal	1PWST
GTEX-1PWST-0626-SM-EVYBA	Artery - Tibial	1PWST
GTEX-1PWST-0726-SM-EWRMO	Thyroid	1PWST
GTEX-1PWST-0826-SM-DTXF1	Lung	1PWST
GTEX-1PWST-1026-SM-DTXF2	Heart - Left Ventricle	1PWST
GTEX-1PWST-1526-SM-EXOIT	Pancreas	1PWST
GTEX-1PWST-1626-SM-EXOIU	Spleen	1PWST
GTEX-1PWST-2126-SM-DPRZ5	Adrenal Gland	1PWST
GTEX-1PWST-2226-SM-EVR3G	Kidney - Cortex	1PWST
GTEX-1PWST-2426-SM-EWRMP	Colon - Transverse	1PWST
GTEX-1PWST-2626-SM-E8VN8	Prostate	1PWST
GTEX-1PWST-2926-SM-EAZ3G	Pituitary	1PWST
GTEX-1PWST-3026-SM-EAZ3H	Brain - Cerebellum	1PWST
GTEX-1PWST-3126-SM-EXUSE	Brain - Cortex	1PWST
GTEX-1QAET-0006-SM-DLZQQ	Whole Blood	1QAET
GTEX-1QAET-0226-SM-EVR3T	Thyroid	1QAET
GTEX-1QAET-0326-SM-EVR3U	Skin - Not Sun Exposed (Suprapubic)	1QAET
GTEX-1QAET-0426-SM-EXUSM	Lung	1QAET
GTEX-1QAET-0526-SM-EYYXF	Artery - Aorta	1QAET
GTEX-1QAET-0826-SM-E76QR	Artery - Coronary	1QAET
GTEX-1QAET-0926-SM-E76QM	Skin - Sun Exposed (Lower leg)	1QAET
GTEX-1QAET-1126-SM-E8VML	Adipose - Subcutaneous	1QAET
GTEX-1QAET-1226-SM-DTX9I	Adipose - Visceral (Omentum)	1QAET
GTEX-1QAET-1326-SM-E9U64	Pancreas	1QAET
GTEX-1QAET-1526-SM-EWRMW	Esophagus - Gastroesophageal Junction	1QAET
GTEX-1QAET-1926-SM-DPRZG	Testis	1QAET
GTEX-1QAET-2026-SM-E9J3S	Muscle - Skeletal	1QAET
GTEX-1QAET-2326-SM-EXOJ1	Spleen	1QAET
GTEX-1QAET-2526-SM-E9J3R	Artery - Tibial	1QAET
GTEX-1QCLY-0005-SM-DLZQS	Whole Blood	1QCLY
GTEX-1QCLY-0126-SM-DPRZV	Spleen	1QCLY
GTEX-1QCLY-0226-SM-EWRNH	Skin - Not Sun Exposed (Suprapubic)	1QCLY
GTEX-1QCLY-0326-SM-E8VOG	Skin - Sun Exposed (Lower leg)	1QCLY
GTEX-1QCLY-0426-SM-E8VOH	Muscle - Skeletal	1QCLY
